candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,"VEGETABLES, FRUITS & TREE NUTS",CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,DEFENSE-RELATED SERVICES,MISCELLANEOUS DEFENSE,DEFENSE,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,APPAREL & ACCESSORY STORES,RETAIL SALES,GENERAL BUSINESS,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,INDIAN GAMING,GAMBLING & CASINOS,GENERAL BUSINESS,7,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,HEALTH PROFESSIONALS,HEALTH PROFESSIONALS,HEALTH,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,OTHER UNIONS,GENERAL TRADE UNIONS,LABOR,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,AIR TRANSPORT UNIONS,TRANSPORTATION UNIONS,LABOR,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,OTHER TRANSPORTATION UNIONS,TRANSPORTATION UNIONS,LABOR,4,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,TRUCKING,TRUCKING,TRANSPORTATION,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,FREIGHT & DELIVERY SERVICES,MISCELLANEOUS TRANSPORT,TRANSPORTATION,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,BICYCLES & OTHER NON-MOTORIZED RECREATIONAL TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,REPUBLICAN PARTY COMMITTEES,PARTY COMMITTEES,PARTY,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,"MARIJUANA PRODUCTION, SALES & PARAPHERNALIA",MARIJUANA GROWERS & PRODUCT SALES,GENERAL BUSINESS,1,$250
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,AVIATION SERVICES & AIRPORTS,AIR TRANSPORT,TRANSPORTATION,8,$215
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,CONSUMER ELECTRONICS & COMPUTER STORES,RETAIL SALES,GENERAL BUSINESS,3,$213
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,TRUCK & TRAILER MANUFACTURERS,TRUCKING,TRANSPORTATION,2,$200
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,"MUSEUMS, ART GALLERIES, LIBRARIES, ETC.",NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,10,$200
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,ELDERLY ISSUES & SOCIAL SECURITY,ELDERLY/SOCIAL SECURITY,IDEOLOGY/SINGLE ISSUE,2,$200
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,TRUCKING COMPANIES & SERVICES,TRUCKING,TRANSPORTATION,4,$155
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,CONSUMER GROUPS,CONSUMER GROUPS,IDEOLOGY/SINGLE ISSUE,7,$155
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,FARM MACHINERY & EQUIPMENT,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,1,$150
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,"COMMERCIAL PHOTOGRAPHY, ART & GRAPHIC DESIGN",BUSINESS SERVICES,GENERAL BUSINESS,2,$150
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,PHARMACISTS,HEALTH PROFESSIONALS,HEALTH,1,$150
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,TEACHERS UNIONS,PUBLIC SECTOR UNIONS,LABOR,3,$150
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,PHARMACISTS,HEALTH PROFESSIONALS,HEALTH,4,$150
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,CHIROPRACTORS,HEALTH PROFESSIONALS,HEALTH,2,$135
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,BEAUTY & BARBER SHOPS,BUSINESS SERVICES,GENERAL BUSINESS,2,$124
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,COMMUNICATIONS & HI-TECH UNIONS,GENERAL TRADE UNIONS,LABOR,5,$105
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,PLUMBING & PIPE PRODUCTS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,1,$100
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,MEAT PROCESSING & PRODUCTS,FOOD PROCESSING & SALES,AGRICULTURE,1,$100
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,"OTHER, INCLUDING UNCLASSIFIED ARTISTS",OTHER,GOVERNMENT AGENCIES/EDUCATION/OTHER,1,$100
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,POLICE UNIONS & ASSOCIATIONS,PUBLIC SECTOR UNIONS,LABOR,1,$100
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,ENGINEERS - TYPE UNKNOWN,CONSTRUCTION SERVICES,CONSTRUCTION,1,$100
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,EXPLOSIVES,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,1,$100
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,FUEL OIL DEALERS,OIL & GAS,ENERGY & NATURAL RESOURCES,1,$50
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,SPORTING GOODS SALES & MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,1,$50
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,SHEEP & WOOL PRODUCERS,LIVESTOCK,AGRICULTURE,1,$50
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,MERCHANT MARINE & LONGSHOREMEN UNIONS,TRANSPORTATION UNIONS,LABOR,1,$50
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,FURNITURE & WOOD PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,2,$40
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,MANUFACTURING UNIONS,GENERAL TRADE UNIONS,LABOR,2,$40
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,TEAMSTERS UNIONS,TRANSPORTATION UNIONS,LABOR,1,$25
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,CONSTRUCTION UNIONS,GENERAL TRADE UNIONS,LABOR,1,$10
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,MOVIE THEATERS,MOVIE THEATERS,COMMUNICATIONS & ELECTRONICS,2,$0
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,ANTI-CASTRO,FOREIGN & DEFENSE POLICY,IDEOLOGY/SINGLE ISSUE,2,$0
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,5,$-300
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,"TIMBER COMPANIES, SAWMILLS, & OTHERS ENGAGED IN CUTTING DOWN TREES",FORESTRY & FOREST PRODUCTS,AGRICULTURE,19,"$-7,000"
