candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,SEA TRANSPORT,SEA TRANSPORT,TRANSPORTATION,12,$582
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,ELECTRICAL LIGHTING PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,3,$575
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,REPUBLICAN PARTY COMMITTEES,PARTY COMMITTEES,PARTY,6,$550
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,AIR FREIGHT,AIR TRANSPORT,TRANSPORTATION,11,$550
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,"MOTORCYCLES, SNOWMOBILES & OTHER MOTORIZED VEHICLES",MISCELLANEOUS TRANSPORT,TRANSPORTATION,12,$542
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,CONSUMER GROUPS,CONSUMER GROUPS,IDEOLOGY/SINGLE ISSUE,9,$540
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,POULTRY & EGGS,POULTRY & EGGS,AGRICULTURE,2,$538
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,OFFICE MACHINES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,8,$533
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,SEA FREIGHT & PASSENGER SERVICES,SEA TRANSPORT,TRANSPORTATION,4,$523
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,SEA FREIGHT & PASSENGER SERVICES,SEA TRANSPORT,TRANSPORTATION,4,$523
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,FOOD CATERING & FOOD SERVICES,FOOD & BEVERAGE,GENERAL BUSINESS,17,$519
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,CHAMBERS OF COMMERCE,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,4,$517
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,MERCHANT MARINE & LONGSHOREMEN UNIONS,TRANSPORTATION UNIONS,LABOR,4,$513
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,"COTTON GROWERS, COTTON GINNERS",CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,2,$500
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,METAL MINING & PROCESSING,MINING,ENERGY & NATURAL RESOURCES,1,$500
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,REGISTERED FOREIGN AGENTS,LAWYERS & LOBBYISTS,LAWYERS & LOBBYISTS,1,$500
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,AIR TRANSPORT UNIONS,TRANSPORTATION UNIONS,LABOR,1,$500
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,ENGINEERS - TYPE UNKNOWN,CONSTRUCTION SERVICES,CONSTRUCTION,1,$500
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,BEAUTY & BARBER SHOPS,BUSINESS SERVICES,GENERAL BUSINESS,3,$500
